Overall,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,Freekick Accuracy,LongPassing,BallControl,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle
82,78,75,48,80,78,89,90,86,77,89,74,53,91,80,92,82,58,74,52,86,59,49,80,82,70,79,55,54,47
82,86,73,52,89,80,77,89,87,90,89,63,60,68,79,78,84,49,59,52,85,46,56,74,86,67,87,59,57,22
82,38,27,77,74,31,59,53,45,72,71,43,33,44,83,50,65,76,42,80,53,83,86,30,64,37,75,87,86,85
82,17,55,82,73,48,64,39,19,71,68,65,70,37,77,31,50,57,85,93,30,84,82,49,60,70,79,85,85,84
82,88,60,72,81,68,78,83,83,73,82,80,76,74,81,78,83,92,85,69,76,76,80,73,75,60,81,76,78,80
82,78,76,55,81,67,91,88,76,80,90,68,62,79,75,88,69,60,58,58,78,57,61,77,81,74,82,58,64,51
82,64,69,77,83,62,76,64,66,81,79,67,69,73,84,58,87,79,87,91,83,86,85,80,84,53,83,79,82,80
82,67,42,81,80,48,60,57,46,74,69,65,69,65,81,63,61,84,80,82,50,87,87,51,65,51,69,83,83,82
82,70,32,79,84,38,64,55,37,67,77,69,79,65,80,75,54,84,80,79,28,80,83,37,53,45,75,83,83,81
82,78,85,76,80,85,80,79,80,74,80,71,70,73,83,79,87,76,85,86,84,80,45,85,81,72,84,36,50,33
82,83,60,69,78,59,82,66,45,64,80,93,90,80,82,69,68,69,75,66,68,71,80,77,72,59,69,82,78,75
82,85,82,48,83,77,80,86,76,82,85,83,78,84,80,75,82,55,80,63,84,72,37,82,83,83,81,44,37,30
82,71,84,69,80,78,88,79,78,55,83,87,90,85,84,85,81,60,73,72,84,50,16,83,78,89,82,26,24,22
82,75,81,47,76,68,88,71,54,69,87,90,91,85,74,75,83,58,78,77,72,77,35,76,72,78,81,34,39,36
82,34,37,82,75,39,65,58,56,79,72,61,62,32,83,33,75,70,69,85,60,75,84,20,65,61,85,85,86,84
81,68,45,82,78,33,74,59,30,76,78,74,84,54,82,55,65,82,76,81,54,78,79,68,73,33,82,82,83,77
81,69,73,83,79,59,74,63,53,76,77,51,62,52,81,54,73,88,91,84,70,78,83,76,72,70,78,81,82,79
81,77,79,68,83,72,83,77,72,79,84,75,73,73,80,69,84,60,86,75,80,64,64,79,83,70,83,61,67,65
81,73,84,75,78,77,79,77,58,72,80,84,86,73,78,70,79,72,73,75,80,55,27,80,77,73,77,34,31,34
81,89,57,59,73,52,79,81,63,71,77,86,87,77,78,77,64,63,87,76,65,69,74,59,78,49,75,69,74,73
81,65,58,65,82,65,81,62,75,78,79,71,73,73,79,77,83,80,82,75,79,77,83,68,76,58,80,80,85,78
81,65,61,71,79,62,76,64,62,76,75,69,64,64,77,72,81,75,85,91,64,76,84,68,74,64,84,83,82,79
81,82,61,70,83,74,85,81,67,70,86,83,82,88,81,91,66,71,82,57,66,73,75,82,83,68,86,72,74,72
81,68,68,83,77,67,71,71,68,79,75,73,71,72,78,72,78,91,84,77,73,85,83,75,72,60,78,84,80,82
81,68,80,75,82,79,83,74,74,72,83,72,68,81,82,82,87,76,68,76,78,74,42,83,76,82,80,39,45,32
81,64,77,64,79,60,82,65,60,68,85,89,86,79,77,76,79,65,75,86,72,89,60,86,76,60,74,64,63,58
81,38,29,79,75,28,67,32,27,69,69,69,85,60,75,54,45,75,65,87,31,80,82,37,51,41,74,80,85,79
81,81,65,68,75,60,80,78,67,74,83,80,84,78,78,71,83,59,91,74,75,74,76,77,72,66,78,74,78,75
81,81,68,57,79,55,81,78,57,79,80,78,74,78,82,83,73,77,88,66,65,76,77,77,78,59,77,79,80,77
81,75,52,75,80,56,76,63,55,82,79,74,71,73,77,79,72,91,85,81,66,84,82,62,73,55,82,83,82,81
81,75,84,65,78,75,86,77,64,67,84,81,86,85,82,70,83,74,81,72,82,68,24,83,77,74,82,29,28,32
81,75,84,40,83,79,83,79,72,78,84,77,76,83,84,87,78,43,81,58,76,64,66,84,81,74,86,57,57,50
81,70,83,73,79,75,81,74,46,67,85,78,77,73,82,65,81,74,82,78,71,46,23,85,79,76,83,38,41,25
81,74,80,62,77,67,84,80,73,64,83,88,88,87,78,85,73,74,81,42,74,54,21,79,73,74,82,25,36,32
81,39,57,82,80,33,66,54,32,78,74,74,67,66,79,64,74,78,75,83,30,74,83,34,66,77,80,82,86,77
81,83,77,54,82,80,85,84,61,70,85,77,78,79,80,69,76,66,83,78,82,67,55,78,81,65,81,50,64,58
81,68,68,61,84,66,81,75,62,83,82,68,69,74,80,78,64,62,84,75,67,77,78,72,82,65,83,77,79,74
81,61,42,77,76,54,75,59,59,74,76,80,84,68,77,65,76,84,79,84,56,85,80,58,65,61,75,77,83,83
81,66,76,49,83,63,88,64,48,75,86,81,72,91,82,92,71,55,77,53,73,59,65,76,78,51,82,64,63,69
81,81,73,64,79,64,83,84,62,74,80,90,88,79,75,79,76,67,82,72,74,68,74,77,80,72,82,71,73,69
81,81,78,61,84,64,83,84,74,79,84,74,73,81,79,80,75,31,71,59,77,49,58,81,83,72,76,60,54,49
81,57,55,79,81,43,70,66,51,79,78,70,72,69,82,71,73,89,68,74,68,77,83,61,76,52,76,79,81,82
81,45,40,81,76,44,57,32,32,69,64,52,64,60,77,47,54,90,62,90,41,89,82,34,50,47,74,83,80,79
81,51,48,85,78,49,71,57,46,80,73,44,52,39,77,33,82,87,70,90,52,84,82,61,68,68,77,77,82,76
81,40,56,83,67,63,60,72,58,58,64,68,74,61,78,63,74,91,76,79,61,86,82,58,50,62,70,77,85,84
81,68,85,82,71,72,78,59,49,60,77,77,76,75,82,66,79,81,72,87,76,62,11,85,70,87,78,15,11,18
81,67,72,64,85,63,84,70,67,83,85,85,79,75,80,67,75,68,75,74,79,54,53,82,75,55,78,50,52,42
81,82,51,69,78,47,77,83,52,71,78,78,80,83,80,81,55,71,89,68,53,69,77,72,75,61,82,70,77,81
81,56,85,83,73,82,75,59,67,47,74,74,82,60,84,47,85,85,52,82,82,65,32,83,58,77,79,26,27,24
81,61,53,70,82,57,77,54,57,78,76,75,78,72,80,77,60,40,91,56,59,75,82,58,77,77,81,83,86,80
81,81,59,66,81,64,77,70,66,71,72,92,93,81,82,78,73,75,91,73,73,69,74,69,64,65,74,73,72,69
81,34,48,83,67,40,51,38,34,42,74,59,73,34,80,57,51,89,87,83,34,94,82,32,51,47,72,78,82,78
81,59,43,73,81,47,70,49,50,75,75,52,50,42,75,45,77,35,76,79,69,83,85,68,71,53,70,84,86,84
81,48,39,82,75,27,69,32,28,72,67,74,89,63,75,67,60,87,65,88,40,83,76,47,58,39,71,77,83,85
81,59,62,79,76,54,74,61,45,78,75,62,63,60,77,44,76,81,87,90,64,89,80,67,71,56,82,83,84,83
81,68,64,67,79,35,78,63,46,75,78,77,86,67,82,64,75,66,81,87,63,88,80,65,73,48,83,81,83,79
81,55,38,78,80,42,73,54,59,80,76,75,79,69,82,67,75,84,72,82,48,76,82,37,65,40,78,83,84,82
81,59,66,70,80,54,82,59,45,74,82,77,78,76,81,77,74,76,84,85,69,83,82,79,75,60,82,78,86,72
81,83,52,59,78,38,79,72,56,68,77,86,83,76,79,77,79,81,86,74,66,84,77,75,74,42,75,78,78,77
81,75,81,68,76,73,83,82,76,70,81,83,90,82,80,74,92,74,72,71,78,69,39,78,76,85,75,40,38,33
81,73,81,82,77,74,84,74,65,61,82,85,79,79,80,71,83,86,81,76,72,84,46,81,74,77,81,45,58,48
81,38,31,85,75,28,52,47,27,72,65,61,73,51,81,37,51,70,66,87,30,81,80,44,59,40,74,83,84,80
81,77,78,68,79,79,82,81,66,71,83,86,79,84,82,83,84,66,80,69,77,72,60,82,84,72,84,51,53,55
81,52,54,79,73,57,51,50,39,70,66,60,65,58,79,58,69,90,75,80,56,90,84,48,53,45,79,84,83,80
81,80,75,47,85,84,83,81,72,81,88,69,66,78,80,83,75,58,75,67,68,59,65,80,86,78,87,64,42,53
81,52,54,84,65,49,59,49,22,64,61,52,71,54,79,43,42,80,69,85,35,81,79,46,56,52,80,84,85,80
81,44,40,83,69,30,58,41,70,68,70,64,70,61,83,66,75,76,82,82,62,82,80,40,50,64,86,81,85,82
81,65,85,85,72,86,70,76,74,52,76,58,63,63,85,57,86,87,58,75,73,81,54,91,73,84,82,45,48,39
81,80,71,55,83,65,81,83,77,86,85,63,61,79,79,80,77,49,73,70,79,83,77,75,85,75,80,78,77,74
81,85,81,84,80,84,80,91,87,78,81,79,81,77,77,64,90,85,58,76,86,62,53,80,77,76,85,50,53,50
81,70,54,78,76,52,64,66,70,74,70,67,71,56,81,60,80,89,72,80,66,80,79,56,66,66,81,84,84,85
81,76,80,67,78,82,83,84,71,65,84,79,76,79,81,83,76,67,62,67,81,57,32,82,81,72,82,31,19,14
81,82,68,66,87,74,76,82,78,84,85,54,42,72,75,85,76,69,75,57,74,74,71,68,84,70,90,73,72,69
81,46,46,81,73,23,58,44,47,75,60,75,78,62,81,48,63,89,82,86,56,94,80,40,48,57,80,83,81,80
81,78,73,62,84,71,85,82,79,83,85,74,69,81,82,80,82,56,75,69,74,82,70,75,85,65,83,64,73,68
81,81,77,59,85,72,81,77,78,84,83,82,76,92,77,84,80,76,84,60,82,60,52,81,78,70,79,66,59,55
81,69,26,74,78,24,67,46,29,65,73,74,85,63,80,65,41,76,64,83,26,81,83,51,60,26,74,81,82,81
81,49,85,82,75,71,74,51,55,62,80,61,70,58,76,67,83,71,71,91,75,69,32,83,73,84,80,39,36,27
81,90,71,57,85,51,76,93,94,84,82,66,54,75,75,76,82,65,91,64,79,76,67,68,82,79,79,64,74,65
81,78,81,77,80,81,85,80,65,72,83,80,80,78,81,61,83,80,90,81,78,81,71,82,78,79,81,58,57,55
81,82,77,45,79,74,80,77,68,71,81,88,86,89,74,91,80,71,84,58,77,52,51,80,79,77,81,55,40,40
81,84,74,47,84,68,82,83,82,84,83,68,61,85,80,90,79,32,77,62,81,83,78,76,85,77,85,67,71,69
81,82,74,44,86,65,84,79,75,79,85,72,71,78,83,82,71,53,69,59,72,61,44,77,85,76,80,38,27,20
81,83,72,58,79,58,81,83,71,76,79,81,82,81,81,82,80,69,91,56,76,72,75,80,79,56,75,74,74,73
81,74,83,84,80,84,79,75,59,71,80,73,74,80,80,62,82,87,87,77,77,72,36,82,78,69,80,38,34,23
81,80,79,48,81,64,79,77,71,81,80,75,72,79,83,78,74,61,86,66,74,70,75,82,81,71,81,70,57,57
81,75,57,82,76,44,73,66,40,75,76,79,80,77,81,82,65,88,86,75,46,84,79,69,69,46,76,80,79,80
81,74,75,48,81,59,83,85,80,84,85,62,75,78,80,78,80,69,79,67,80,75,72,78,85,70,78,75,75,71
81,88,71,47,79,73,82,85,86,75,83,73,75,81,78,79,81,52,71,65,74,52,45,80,77,84,70,48,31,30
81,71,74,74,79,66,74,78,80,78,76,59,67,59,79,61,84,81,87,83,81,88,80,72,73,62,71,80,79,77
81,35,19,85,78,25,52,29,25,64,72,58,67,33,79,51,40,85,71,88,22,68,82,21,32,34,73,83,84,80
81,77,81,55,80,82,81,80,78,74,79,82,77,83,82,85,83,62,83,64,84,69,55,83,84,73,73,32,44,35
81,70,68,45,85,43,79,75,55,79,84,76,67,77,80,86,70,79,84,63,75,69,75,70,83,56,77,76,79,72
81,70,62,66,82,55,73,62,71,81,80,69,64,72,77,73,75,82,85,78,68,86,78,66,75,58,79,80,82,80
81,69,78,67,80,53,79,63,63,78,82,75,75,74,85,71,78,83,93,77,77,78,82,77,76,71,77,79,83,79
81,71,68,59,82,65,77,70,72,76,80,77,68,85,79,89,80,51,90,68,74,87,80,68,74,48,82,81,80,76
81,68,83,65,83,72,82,69,59,79,85,72,77,74,78,54,78,70,83,75,75,76,72,87,77,61,77,61,72,64
81,63,74,42,84,75,85,64,67,75,86,77,63,88,80,90,76,52,74,62,75,78,76,74,81,58,83,69,73,67
81,65,75,83,82,73,78,72,67,84,83,69,69,76,83,76,86,83,72,76,83,82,77,80,79,61,75,75,78,72
81,73,77,62,74,74,83,72,65,65,80,92,93,89,81,82,76,67,76,54,75,64,45,82,74,73,75,42,35,29
81,80,76,40,79,75,83,79,77,76,84,84,82,89,81,88,78,50,77,41,82,63,38,76,77,70,79,63,29,29
81,73,72,53,76,63,92,76,58,64,83,91,90,93,78,89,82,73,77,73,70,43,20,76,75,58,83,29,21,23
81,62,71,58,82,68,81,72,62,77,82,73,73,69,82,67,83,62,91,87,79,79,79,78,79,56,82,68,80,71
81,75,77,73,74,74,81,76,58,66,76,93,94,79,82,62,85,89,87,83,77,76,25,85,73,64,81,42,34,29
81,84,77,66,84,78,82,80,82,80,84,75,76,72,81,72,77,72,86,72,78,74,73,80,82,76,78,63,68,58
80,48,83,86,69,76,76,63,56,58,78,75,81,67,80,40,83,83,74,76,75,76,31,82,52,70,74,27,31,27
80,81,50,80,81,51,86,72,70,72,84,76,79,75,74,76,66,66,76,64,56,82,70,64,60,48,68,66,83,82
80,68,73,51,84,63,80,77,55,85,80,64,72,79,79,78,75,54,81,65,80,60,72,70,81,53,75,67,67,64
80,78,78,46,76,68,82,76,69,69,81,85,86,79,81,79,80,59,73,64,79,53,43,80,77,54,78,45,47,44
80,61,79,74,75,79,85,70,65,52,86,80,85,79,79,66,81,71,68,75,76,52,29,83,76,75,77,25,21,18
80,68,77,69,78,74,87,64,44,69,83,92,87,93,77,87,72,89,77,57,68,56,50,75,77,55,77,56,48,47
80,59,66,44,79,60,76,70,60,77,77,74,62,78,81,77,78,63,85,80,76,85,83,75,78,56,74,75,74,69
80,75,69,53,81,66,85,76,68,80,83,82,68,85,74,81,61,67,74,57,67,52,43,79,84,72,80,47,47,40
80,59,55,62,79,43,72,66,70,78,79,63,59,59,77,75,83,53,78,77,77,83,79,60,74,50,65,80,81,80
80,81,48,69,73,49,78,55,49,75,77,81,72,83,81,71,52,55,85,68,56,62,77,57,61,41,54,79,78,76
80,72,67,61,81,68,84,69,68,79,83,85,82,84,80,90,89,84,86,83,78,84,75,74,79,68,83,73,74,65
80,79,56,51,84,69,84,80,60,83,89,73,69,85,81,90,76,69,78,65,73,70,75,70,77,69,86,74,74,71
80,39,31,82,66,34,47,33,72,66,68,65,69,55,74,67,61,90,81,91,40,76,81,28,43,43,72,80,81,78
80,73,72,44,79,67,82,56,75,80,82,87,75,85,80,89,67,43,67,35,75,41,31,82,80,74,77,29,13,23
80,66,64,67,85,55,75,76,67,80,80,72,73,81,76,72,74,72,88,75,66,84,83,72,83,62,78,75,79,76
80,74,79,57,73,74,85,79,79,65,82,93,92,85,79,84,79,76,63,61,78,55,21,80,79,71,75,45,25,18
80,70,44,50,72,43,76,72,45,58,72,77,86,80,76,71,70,67,77,71,44,75,82,69,63,44,72,75,84,90
80,70,69,63,81,66,76,68,62,83,82,76,78,75,78,73,72,72,90,75,70,80,80,75,78,58,81,77,79,74
80,71,42,81,80,41,67,68,55,77,75,72,78,71,79,60,66,83,75,80,47,83,80,63,66,45,78,82,81,79
80,77,48,64,74,60,71,74,48,70,73,80,78,81,78,81,68,72,82,65,71,80,79,51,62,48,78,82,82,78
80,64,57,81,76,63,68,42,40,72,71,69,73,60,76,68,70,78,87,86,40,86,83,56,63,65,72,84,81,79
80,76,67,73,84,66,75,69,77,83,80,64,74,66,83,71,78,78,85,75,76,73,79,72,76,85,79,77,75,75
80,64,47,72,77,28,71,59,47,75,77,71,70,68,74,66,67,79,82,76,63,84,86,52,72,63,84,78,82,80
80,77,76,45,80,69,80,72,76,73,81,84,85,82,78,73,70,50,76,52,74,57,39,78,80,81,76,62,39,37
80,46,61,81,68,47,48,38,24,63,65,56,69,50,80,61,90,75,70,89,40,85,78,29,48,86,66,81,82,79
80,83,57,49,75,43,85,74,47,58,79,96,93,91,76,90,53,72,84,61,48,74,71,76,75,39,71,73,77,74
80,78,45,68,77,54,77,66,59,70,79,90,89,81,78,82,80,70,80,69,63,73,74,73,70,45,75,73,78,74
80,43,24,81,74,27,59,47,28,70,66,54,62,57,78,37,65,77,78,89,37,81,77,45,57,37,74,79,83,80
80,60,41,71,80,41,76,44,31,70,78,80,83,73,78,74,58,85,81,82,46,76,82,63,64,42,85,83,83,77
80,81,66,70,78,59,80,81,57,75,80,83,83,84,80,82,76,78,84,69,68,78,74,74,73,55,78,73,76,79
80,79,53,72,78,43,79,73,43,71,79,83,83,76,77,74,69,64,73,65,58,77,78,76,73,42,74,76,79,76
80,81,50,70,75,61,73,75,42,73,76,74,73,74,78,84,66,85,85,76,59,86,76,69,69,49,72,78,81,78
80,49,43,76,69,39,59,49,41,63,67,52,69,49,77,47,60,73,69,85,66,81,77,49,48,34,67,83,85,81
80,68,70,78,78,62,78,70,57,80,77,62,64,63,79,54,85,73,84,85,80,90,81,70,74,60,75,76,80,73
80,79,71,55,82,67,85,86,77,79,85,76,63,84,79,69,76,57,77,64,72,62,63,77,81,78,78,56,65,58
80,58,37,67,78,34,70,55,35,73,78,76,79,50,79,57,60,71,69,83,23,82,83,43,62,47,76,80,84,79
80,79,74,49,74,63,83,79,48,69,78,83,82,82,78,90,77,73,91,73,73,74,74,76,75,60,76,74,70,75
80,78,79,80,80,68,85,65,42,66,85,85,88,81,76,78,69,79,76,55,59,67,39,77,69,84,76,38,46,39
80,74,74,36,81,60,84,72,58,67,81,80,76,75,77,75,70,34,75,61,67,52,28,80,80,64,78,37,30,31
80,84,68,58,75,56,77,77,77,67,78,85,83,83,78,70,77,62,88,63,68,67,69,75,77,52,76,67,75,72
80,73,74,80,79,75,81,77,63,77,82,81,82,75,79,69,74,92,87,81,73,80,79,82,78,61,80,75,80,75
80,66,38,82,69,35,60,43,29,66,70,67,62,50,76,34,60,73,79,86,54,84,78,25,55,34,74,82,82,78
80,48,40,81,76,41,58,55,41,72,75,65,80,58,80,56,69,89,76,76,54,77,81,52,60,48,73,78,83,78
80,77,50,58,75,42,80,63,34,65,80,84,82,80,79,79,74,81,78,68,58,81,77,73,63,38,79,74,79,76
80,77,66,53,81,68,74,75,75,82,78,54,40,78,81,86,78,61,77,64,77,84,83,68,79,75,73,80,75,75
80,70,76,73,72,70,86,71,68,67,82,90,88,91,79,92,83,93,74,59,74,79,54,77,71,74,79,36,43,44
80,73,77,65,81,65,81,77,79,79,80,84,76,90,77,76,70,62,84,70,76,63,66,77,84,74,77,63,63,55
80,76,59,76,77,69,73,73,73,74,79,66,77,62,77,65,84,75,77,80,69,78,82,69,64,67,78,82,82,80
80,81,63,70,81,50,78,78,60,78,80,71,77,69,77,73,65,41,88,69,66,67,76,69,81,57,76,74,76,74
80,70,71,56,78,56,78,68,49,75,79,74,67,76,81,86,73,64,89,68,66,89,74,77,71,53,85,82,85,82
80,77,82,83,84,79,78,78,75,80,82,36,50,57,78,40,76,52,88,76,75,57,61,84,84,80,86,58,55,50
80,56,57,83,80,55,73,54,53,77,75,47,63,53,75,49,75,76,83,89,67,80,79,70,70,57,77,80,81,68
80,72,82,85,76,79,79,78,50,60,80,78,81,72,80,63,77,86,77,80,70,69,24,83,77,75,79,37,14,20
80,82,44,76,80,56,78,83,54,70,80,74,77,70,76,78,74,83,72,77,54,85,78,76,80,38,81,79,81,78
80,85,58,70,77,54,76,79,88,75,80,76,76,71,78,75,82,72,85,71,80,76,77,74,72,73,80,79,77,74
80,64,52,82,74,51,65,68,76,76,72,53,55,36,79,46,84,71,70,91,74,88,76,53,64,74,76,79,81,82
80,74,80,40,78,72,84,80,77,66,82,90,90,91,75,85,80,35,75,67,76,59,25,79,76,77,77,34,30,22
80,79,74,42,80,77,83,82,79,75,82,79,72,86,81,87,77,60,76,63,76,57,63,79,78,79,78,58,45,53
80,49,47,84,68,47,50,60,59,67,62,52,70,52,78,52,63,91,65,92,49,84,79,49,60,59,73,80,81,78
80,74,79,60,82,81,79,76,78,81,82,73,71,74,80,77,85,69,80,75,85,75,65,77,80,72,79,69,68,59
80,72,62,34,87,68,83,80,75,80,82,79,61,90,81,82,69,67,86,47,72,66,75,70,80,64,82,66,58,59
80,71,81,82,74,82,76,69,69,64,74,79,84,71,75,72,89,78,78,85,77,80,27,81,75,72,78,32,37,25
80,82,55,76,75,68,78,78,56,66,80,72,79,75,77,76,78,78,79,77,72,80,75,69,70,60,78,74,80,76
80,49,42,74,78,55,57,58,51,70,71,61,68,55,80,73,69,89,68,77,43,83,86,39,50,61,78,83,81,80
80,65,72,61,81,60,76,69,68,79,79,65,66,70,79,67,81,75,86,81,78,83,79,80,78,67,77,78,79,67
80,80,81,90,84,73,80,78,68,82,84,38,33,51,83,61,85,92,74,87,86,86,69,85,83,85,83,44,59,57
80,47,42,84,74,36,61,51,32,69,68,31,31,37,83,48,60,72,76,82,43,83,81,48,63,43,79,82,82,77
80,79,73,74,84,77,80,80,70,82,82,61,67,76,78,72,82,73,71,75,81,60,72,81,83,70,84,73,68,65
80,79,74,55,82,79,81,77,73,80,83,73,67,79,75,80,88,36,80,54,83,66,67,80,80,69,73,61,63,53
80,58,83,90,78,75,76,73,65,58,80,65,61,63,78,32,83,91,65,83,75,67,25,83,72,87,68,23,27,20
80,69,72,73,83,69,78,69,71,79,80,55,52,49,80,63,80,74,79,80,75,75,84,76,79,54,76,77,79,76
80,71,70,78,80,67,79,78,73,79,81,70,69,82,78,88,73,80,89,73,70,75,80,79,79,74,80,76,78,70
80,79,81,63,83,80,83,83,69,80,84,51,51,72,84,76,81,65,50,73,79,58,34,85,85,91,87,43,36,29
80,75,55,69,76,59,74,69,35,71,76,68,73,77,81,77,69,77,77,62,56,74,81,73,65,45,79,82,83,79
80,69,65,63,84,60,80,71,53,81,81,69,68,73,81,77,75,80,76,80,72,85,78,77,80,52,78,80,79,79
80,80,56,76,85,66,77,84,62,84,83,45,40,71,82,72,74,77,73,71,64,64,85,66,82,54,83,81,80,80
80,63,68,41,81,68,78,60,70,80,80,67,69,69,83,64,73,55,89,69,75,72,79,78,79,61,83,80,79,73
80,69,75,58,79,84,78,83,81,82,81,63,66,68,81,67,88,61,81,73,87,77,79,76,78,57,79,78,79,74
80,62,42,76,79,38,70,64,53,81,76,54,63,60,81,60,72,77,73,76,52,80,84,51,72,54,83,82,82,79
80,76,73,63,77,65,76,69,57,68,77,86,90,85,74,79,61,62,89,60,65,70,76,73,72,70,60,77,78,74
80,67,63,44,83,66,86,78,53,79,84,78,63,87,80,87,81,71,90,59,77,74,78,69,80,55,75,74,64,59
80,80,52,71,75,32,76,74,42,73,77,81,85,75,76,79,72,85,89,73,58,75,73,72,66,47,72,73,79,76
80,76,80,73,78,81,83,75,66,67,81,83,88,74,84,71,83,66,78,80,79,84,39,80,74,65,75,48,50,31
80,79,64,76,75,58,78,57,36,70,78,79,85,68,79,74,72,74,76,75,58,79,74,78,69,47,77,77,78,77
80,65,81,89,71,72,76,64,54,47,79,73,87,68,79,64,79,91,76,82,65,78,35,80,64,77,76,38,31,23
80,72,55,78,74,41,71,47,22,63,73,79,91,63,81,60,58,82,82,77,31,72,81,68,55,32,68,84,81,86
80,74,77,67,77,75,87,81,63,74,86,80,87,83,77,67,79,63,76,74,71,48,36,78,80,57,73,39,37,26
80,80,53,68,76,69,77,70,60,74,81,80,89,69,77,70,75,73,82,79,69,75,75,77,70,52,74,74,78,75
80,70,74,47,85,59,77,83,81,84,81,55,62,66,77,57,80,53,79,73,77,80,73,72,83,69,77,67,77,59
80,79,80,64,76,69,82,71,70,67,81,79,77,79,78,83,74,65,81,63,76,57,37,80,75,70,77,49,40,36
80,78,78,49,77,70,82,74,75,70,81,84,79,85,79,85,76,73,72,55,72,73,65,79,78,69,79,65,68,66
80,76,76,60,79,76,84,79,65,64,82,87,85,79,79,89,84,69,72,75,80,54,34,78,78,68,77,52,36,32
80,78,74,75,83,68,83,81,74,79,84,75,68,80,77,87,77,75,71,63,73,83,60,75,85,62,77,67,68,61
80,44,83,82,76,79,73,69,68,67,80,70,75,63,78,68,80,84,65,85,74,55,26,82,70,68,78,40,28,20
80,75,83,64,75,82,84,82,68,70,80,84,83,80,78,83,83,63,74,67,78,58,58,80,74,76,82,44,54,45
80,79,61,60,82,71,79,80,78,84,80,65,63,66,76,73,88,65,75,77,77,89,75,76,84,64,84,78,77,80
80,64,82,84,77,79,76,71,50,63,81,79,77,77,81,76,77,90,68,77,70,67,34,82,75,55,79,39,33,32
80,68,64,70,82,50,77,80,50,81,80,33,36,43,71,38,71,70,80,89,67,78,80,67,79,60,86,78,72,71
80,70,68,76,81,70,76,68,62,85,80,55,53,62,76,54,83,69,84,78,77,75,74,76,79,58,74,79,79,72
80,69,73,80,81,76,80,73,60,80,80,69,69,73,79,68,80,80,76,76,79,75,79,77,80,68,80,77,78,77
80,68,60,75,76,64,69,61,54,73,75,64,74,61,78,73,76,80,86,81,77,84,83,67,67,80,83,82,84,79
80,42,85,84,68,79,75,64,56,48,75,69,78,74,81,77,81,83,78,85,67,83,31,86,61,77,81,44,23,32
80,74,61,56,83,62,80,78,74,80,80,78,74,89,87,88,78,82,94,52,68,85,83,73,76,64,75,72,81,70
80,86,51,67,73,39,73,77,68,64,71,77,82,64,78,64,74,53,88,82,63,84,77,66,59,46,71,74,77,75
80,70,68,69,83,69,80,55,59,80,83,70,79,69,80,69,86,73,87,80,75,69,80,76,74,67,80,70,81,73
80,36,30,75,73,28,64,35,24,69,73,64,67,55,80,53,63,81,68,79,46,82,84,31,45,34,73,84,84,78
80,78,72,34,83,71,81,76,65,78,81,75,68,74,80,75,63,62,85,62,72,41,40,79,86,69,77,36,43,39
80,73,79,70,77,76,87,84,54,60,84,85,82,79,78,79,83,72,62,73,74,54,34,78,75,80,78,26,33,31
80,50,83,84,74,77,74,69,58,50,76,69,75,65,80,62,81,84,74,83,65,75,22,85,69,79,76,39,14,16
80,84,63,66,80,66,77,87,79,79,79,78,79,75,79,70,87,81,82,62,83,76,79,76,78,83,75,74,77,76
79,76,81,68,79,78,82,78,76,69,80,81,75,76,77,72,81,69,72,71,82,61,44,82,76,78,78,45,41,32
79,65,74,73,79,49,75,63,72,78,78,52,51,59,80,54,72,76,83,75,76,73,81,79,79,51,76,76,79,70
79,34,18,80,77,21,40,27,22,55,70,65,74,34,78,58,44,79,68,82,17,79,77,26,34,31,62,79,80,81
79,77,69,41,84,64,77,78,70,82,83,75,69,81,73,80,73,60,84,70,76,83,67,72,83,73,77,66,71,65
79,78,77,68,78,69,83,79,60,70,82,74,75,76,77,66,83,71,80,92,75,53,23,79,78,68,83,27,53,34
79,72,67,48,80,51,71,71,73,76,78,74,66,70,77,77,76,71,85,70,72,72,78,75,74,73,80,77,80,76
79,71,50,58,76,59,78,46,48,56,75,84,85,84,75,89,65,86,83,72,62,77,77,60,60,46,65,74,81,81
79,67,82,72,77,73,78,58,58,69,78,81,85,75,76,70,77,86,83,77,74,37,33,82,73,75,81,29,29,19
79,69,77,49,77,63,78,65,70,76,82,69,78,68,80,68,79,58,93,64,78,79,71,78,78,55,72,62,75,67
79,76,77,59,77,82,84,78,74,77,84,75,69,84,76,88,79,85,66,67,76,64,46,81,82,69,75,38,44,35
79,79,48,75,79,38,73,59,36,62,71,80,82,74,74,73,41,72,79,75,42,74,75,52,56,69,65,69,80,79
79,70,43,75,76,43,69,61,47,69,77,71,73,69,76,71,56,73,73,78,42,79,79,53,65,47,67,80,82,79
79,35,23,75,72,24,57,36,23,67,66,75,84,64,76,65,50,80,77,88,37,82,78,48,57,30,67,79,82,77
79,81,73,58,79,82,81,90,87,79,83,78,77,77,76,63,87,69,74,69,87,40,32,70,80,79,80,35,30,25
79,67,74,45,78,72,83,70,52,69,84,86,85,86,75,86,73,56,73,64,67,53,35,74,79,69,79,42,32,29
